pubmed,journal,year,se,z_score
32556341,Journal of rehabilitation medicine,2020,0.37477047571533756,2.831750553718735
32556341,Journal of rehabilitation medicine,2020,0.5078986767847593,3.747989585313116
32556341,Journal of rehabilitation medicine,2020,0.3895795392440016,2.402829884205085
32556341,Journal of rehabilitation medicine,2020,0.06169277661386794,2.955314492247549
32286676,Journal of rehabilitation medicine,2020,0.34002920212739457,1.9940450364491535
32104899,Journal of rehabilitation medicine,2020,0.0064148960984365625,5.212052630811298
31995224,Journal of rehabilitation medicine,2020,0.11359974914677658,6.319026217415601
31995224,Journal of rehabilitation medicine,2020,0.11328570006018977,4.093491199557878
31616954,Journal of rehabilitation medicine,2020,0.25895186648424706,2.1166922484531763
31616954,Journal of rehabilitation medicine,2020,0.2734732082012357,2.832917976309708
31616954,Journal of rehabilitation medicine,2020,0.19763448151846127,1.949368338108839
31616954,Journal of rehabilitation medicine,2020,0.1919550402337665,5.017707878886814
31616954,Journal of rehabilitation medicine,2020,0.14871021439447224,2.9035155263792545
31616954,Journal of rehabilitation medicine,2020,0.2754561743424679,3.0863382583417365
31616954,Journal of rehabilitation medicine,2020,0.19358225505748475,4.457484777676561
34553234,Journal of rehabilitation medicine,2021,0.31739734837664413,2.886888427268225
34232322,Journal of rehabilitation medicine,2021,0.13536434976075776,1.9382079914777584
34232322,Journal of rehabilitation medicine,2021,0.1649559094196562,2.4580211132457253
34121128,Journal of rehabilitation medicine,2021,0.44838108590345516,3.13046879893755
34121128,Journal of rehabilitation medicine,2021,0.4790055864869336,2.0345475449370674
34121128,Journal of rehabilitation medicine,2021,0.4369429252265141,1.9748344814135894
35191989,Journal of rehabilitation medicine,2022,0.4239276635016586,2.1424847642039695
35019995,Journal of rehabilitation medicine,2022,0.26973707401379093,2.989859176072013
35019995,Journal of rehabilitation medicine,2022,0.2511476994644614,2.0419204616334965
35019995,Journal of rehabilitation medicine,2022,0.005002161068463351,3.9588144054431735
35019995,Journal of rehabilitation medicine,2022,0.06561807779772252,-2.298496005925648
24198703,Journal of sports science & medicine,2007,0.3103789259161253,-1.1353811671695195
24198703,Journal of sports science & medicine,2007,0.6503875562032013,0.6336370474746247
24198703,Journal of sports science & medicine,2007,1.0969398670557222,1.880855260277916
24198703,Journal of sports science & medicine,2007,1.0894824910981393,0.6362169068557407
24198703,Journal of sports science & medicine,2007,1.5356281918281298,1.0214815840587326
24149331,Journal of sports science & medicine,2007,0.5186024301135058,-2.3215718523772133
24149331,Journal of sports science & medicine,2007,0.5957589070961828,-2.0778109085018976
24149331,Journal of sports science & medicine,2007,0.7642174167229568,-0.3591083370993739
24149331,Journal of sports science & medicine,2007,0.9875512782928294,-1.580320721130092
24149330,Journal of sports science & medicine,2007,0.3660929911452354,2.0266362991774347
24149330,Journal of sports science & medicine,2007,0.3836932134633352,-1.8065140488240112
24150009,Journal of sports science & medicine,2009,0.5688812245304108,1.9888195684873038
24149701,Journal of sports science & medicine,2010,0.326243396045677,-1.669695638422687
24149391,Journal of sports science & medicine,2010,0.30083678360601135,2.783062345295505
24790492,Journal of sports science & medicine,2014,0.3147231565113963,2.1382108666607063
24790486,Journal of sports science & medicine,2014,0.1952724087090743,-2.7020342790386898
24790486,Journal of sports science & medicine,2014,0.22458130679798252,-2.9117582256963623
26336344,Journal of sports science & medicine,2015,0.11196761279992462,-4.414636602979472
26336344,Journal of sports science & medicine,2015,0.1505610232927303,-3.175030233512509
29535581,Journal of sports science & medicine,2018,0.5613570084778245,3.356214880875851
31191090,Journal of sports science & medicine,2019,0.47087415573937014,-3.121165075945282
31191090,Journal of sports science & medicine,2019,0.2991633318423039,-2.5237805035411998
31191090,Journal of sports science & medicine,2019,0.2502115441356445,-3.7632497857412237
31191090,Journal of sports science & medicine,2019,0.4199622157032696,-2.4327218243220337
30787661,Journal of sports science & medicine,2019,0.2439345515840628,2.2706300096875047
33239938,Journal of sports science & medicine,2020,0.15346428240674864,5.018159337264838
34211319,Journal of sports science & medicine,2021,0.6680159161226918,5.798188461725701
16163004,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.6489150892374831,2.0572815902632993
16163004,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.5304697810407745,-2.269635043043843
16163004,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.572812928355637,1.7974793623057124
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.4504550976593863,-2.5999993952527993
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.14862380259186775,-3.7821594411573667
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.12515890725726309,-2.088263391411483
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.15171099687415632,-2.9416925063027097
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.045911066185969664,-5.4117967614184685
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.13298390909012403,-2.2642220013239407
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.07060025559173234,-3.3388311635046564
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.04487006797542455,-3.621989821517252
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.20686995311641043,-2.9786159378934793
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.0636874175669749,-4.309121898578433
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.17682326034692486,-4.269927965340582
16163003,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.04651060122294761,-4.266789366419235
16163002,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.21405640132220033,-2.9659392034734946
16163002,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.18034196497252072,-3.7337097517284192
16163002,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.1622420323265298,-4.396825395047877
16163002,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.31591179363348676,-3.147246457336678
16162993,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.012733263107579844,3.2310604896465445
16162993,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.4219740028959202,-2.700247587217846
16162993,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.016790841065442007,-2.6176108366389226
15782064,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.050297975742589034,-2.998587666956082
15782064,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.11530232748547378,-2.044384867692866
15782063,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.09000545270988328,-0.8062921817498571
15782063,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.19061591883424003,-1.1706448898859059
15782063,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.1503444864485464,-0.2715230567116673
15782063,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.13781620126843977,-0.9275641784733986
15782063,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.11740194461213589,-0.2594438072157792
15654185,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.19140448836731988,2.0834209446127816
15654185,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.2852441032502755,3.4297856174618846
15654185,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.007466934260232969,2.6520425392846416
15654185,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2005,0.10746829442214455,2.001626440371053
16603883,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2006,0.14275912957536294,3.4652511773333243
16603883,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2006,0.13223072861735152,2.3807683972689206
16603883,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2006,0.1493005659563164,-3.534030421805307
16603883,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2006,0.16495590941965624,-4.8407341029918936
16603883,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2006,0.12385403463818898,-2.7652737349032073
17414485,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2007,0.29301599725580896,-5.015685095090165
17414485,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2007,0.5518681187909535,-2.243061908909657
17414485,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2007,0.45093416266555975,-3.9295245041038647
17414485,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2007,0.14586385804991786,-5.323654535678405
17414485,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2007,1.5640883901742704,-0.9680576507962391
17304001,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2007,0.1742593991598071,-1.9654050834451136
17304001,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2007,0.17002013609127148,-1.3124536683961958
17304001,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2007,0.18777352685637227,-0.9923101584709368
17304001,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2007,0.23487891044439305,-1.4581569213633578
18614883,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2008,0.4827117345897167,0.12071160477070601
18185038,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2008,0.1879164011478786,-2.292417870186087
18185038,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2008,0.5659443815774247,2.340192783097034
18185038,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2008,0.6632093348172704,1.9929692942975448
18185038,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2008,0.4912169553107629,2.7706221017444195
18185033,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2008,0.46842123260175733,2.1980630798103054
18185033,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2008,0.9893166973858329,0.7499492798310895
21079440,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.5419147927001696,3.553524405825269
21079440,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.6984710097198035,1.1610076938506568
21079440,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.38506547089183935,2.035761716086454
21079440,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.548918929402924,-2.2551132593443106
21079439,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.2626580145870302,3.8652187382337337
21079439,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.35145679016033143,2.406748969600877
20215899,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.01322068057770053,-3.087737751497459
20215899,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.019525529878146507,-4.83012138773229
20215899,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.032112307624745644,-3.9808217149544523
20215899,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.03591136578599036,-2.3218723964984815
20215893,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.06513946219613377,3.425627780627486
20215893,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.21212997536200626,5.035370787935866
20215893,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.13309309036327202,4.782944233498833
20051736,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2010,0.9390796750127434,2.072145953993634
22064721,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2011,0.25306691343119,4.9163068260879514
22064721,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2011,0.15475896663431168,5.575702486990683
22064720,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2011,0.3153750041585527,5.013201480982133
22064720,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2011,0.2751560260105715,1.992038540666483
21358497,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2011,0.05822924795433167,-1.8094088342074925
24169299,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.005370767652508256,-9.550458650654079
24169299,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.013645072691578093,-4.534633498601865
24042444,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.2891322461105932,2.3799996299035744
24042444,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.576980382263722,-2.086678925897403
23989384,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.6208197335205229,-2.8542211953919767
23989384,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.47468171957015465,-3.6125225754317074
23989384,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.2913513777060838,-2.179081071915976
23657120,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.10265365269837207,2.778069116270083
23657120,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.26023996765985064,2.194050174998648
23657120,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.1613577955978343,-2.2104599447286923
23348605,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.5961296215347598,7.319043488487268
23348605,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.28862298762528077,2.0365206172186205
23328403,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.034263351430508696,35.88792396938789
23328403,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.04427209443235654,22.518668874246515
23295406,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.39652503450282484,3.265183922669015
23269329,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.4611632169832898,4.397896823947637
23269329,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.46782422310667904,4.363220688540905
23269328,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.41975723213192184,-2.1240804232375226
23269328,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2013,0.6687576795679332,-2.9723387317783936
24366016,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2014,0.9772078868656993,2.386538142580611
25387168,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2015,0.37892481218472485,2.521638631997598
25387168,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2015,0.3649862560435521,2.1602384947618063
25380282,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2015,0.16564912191366127,2.243075919389101
27347864,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.0505553389244257,-4.168126172206179
27347864,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.06411082354104747,-2.172208367349142
27347864,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.09342969259053138,-5.116529742188687
27347864,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.04993484110359575,-3.9741978614116005
26513390,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.12385403463818898,-2.7652737349032073
26513390,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.05561279383004874,-2.5041372271116056
26513390,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.7577587922371686,-2.262987174360911
26513389,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.07520396434200123,2.644153941683995
26331469,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.3683964112267135,-2.2909291311612274
26327288,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.32418768247359175,3.2088717983290036
26213983,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.04180812630232566,-5.638194159109142
26213983,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2016,0.05390538103755276,-5.336796937793083
28829346,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2017,0.4540263464748315,2.6953841800675207
27428676,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2017,0.07630853527860505,16.15232498799419
27428676,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2017,0.0563327197763058,18.653841479774407
27428673,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2017,0.3966813142728387,2.3598120846359976
26889817,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2017,0.5203050084522032,2.847569246607243
26889817,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2017,0.35364652069384966,2.4755474354342355
29271781,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2018,0.036707698892874806,-2.870256617427943
29271781,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2018,0.43047107719455935,2.0911076205415466
29271781,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2018,0.4339795643322265,2.9515994547647977
29271781,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2018,0.086159932156432,3.3098789088632463
28742613,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2018,0.27256613533097507,1.989697987120892
28085687,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2018,0.1690000974915747,4.333535332722148
31460951,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2019,0.9560054507047252,2.1751356544536047
31460949,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2019,0.17222670282073135,-2.0709619245860558
31241529,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2019,0.7458237192991447,2.8959507922624033
31033615,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2019,0.4514249009524829,1.362764078348855
31033614,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2019,0.41633615927330136,-0.5359696638017176
31033614,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2019,0.4205761799967811,-0.8822746009858952
31033614,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2019,0.40120048550137005,0.7480165236472859
32941371,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.0951443726314311,-1.9710584941614253
32341292,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.14101781195536295,-4.11166849927068
31855914,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.09927335015730628,2.2477689224814275
31842052,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.38482448822554594,2.5324782331080256
31842052,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.5340241418325918,1.9213393467797981
31842052,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.44154355003598533,2.172719364276561
30531327,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.18705143820454678,4.117093293096926
29995670,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.1551652389728212,-3.5106263429084574
29995670,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.02849591570918398,3.9770150383508627
29933284,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.07452459765335744,3.5205056146407947
29933284,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2020,0.18794326954969565,1.9769984704572503
35470341,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.33457507293642386,2.45021191895275
35470341,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.36144000135671334,2.8288261505772447
35470340,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.44322069343487897,2.0401081538688124
35470340,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.127380419474555,2.3559711428826455
34407063,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.004638346704895524,-2.1667927157954505
34117155,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.165966215852334,3.1972064214218694
33323755,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.053061370207052566,12.195373763124755
33323755,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.07899514774759085,5.790543597696173
33323755,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.13332147965786423,3.1897915961905454
32097177,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.6662219221721041,3.264305254912282
32032165,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.2964892817725309,3.0223285617593487
31789869,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.6252564025796732,0.047274689422757095
31743219,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.19955993889182466,-0.6405763211782673
31233432,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.31030492967461565,-6.113728154029627
31157625,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.2373860149986529,4.455992465073637
31157625,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2021,0.26562471780310953,5.928840059349497
35350037,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.14830504453362975,2.2204487256529375
35316817,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.2780106272923354,3.4645233786699916
35316817,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.31117291976284,3.530552367813419
34184859,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.0902142959805047,7.51581038659793
34184859,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.0024888201391236476,11.876632536392343
34184859,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.13031265912397721,2.9564464679069506
34184859,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.1702363471781129,7.425715765758691
34184859,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.004953593330893265,5.967143499083763
33844489,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.1966810375826223,2.1953433932041038
32941372,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.5196127365461837,-3.410148976928286
32941368,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,2022,0.07981436767355599,1.7510875102937689
12819540,American journal of physical medicine & rehabilitation,2003,0.45868088832695164,2.091541735767218
